hidden_layers,learning_rate,activation,dropout,val_accuracy,train_accuracy,test_accuracy,val_f1,val_precision,val_recall,test_f1,test_precision,test_recall,l2_penalty
"[256, 256, 128, 512]",0.005,relu,0.25,0.6417004048582996,0.9161595672751859,0.6153846153846154,0.31120412458478464,0.3350394197414065,0.3021908157624678,0.2932702273469568,0.3079511813580945,0.28704021253301604,0.0
"[8, 128, 16]",0.01,relu,0.25,0.6477732793522267,0.9594320486815415,0.6336032388663968,0.28967654735272186,0.34437510132102855,0.2832862445268578,0.27384905985305125,0.30785527358151565,0.266403660998467,0.0
"[8, 64, 16]",0.001,relu,0.25,0.6356275303643725,0.8749154834347532,0.6093117408906883,0.30132173484099783,0.3223123574538669,0.30690401114368576,0.28965872521535885,0.3011327956356215,0.29572424065540465,0.01
[256],0.001,relu,0.1,0.6821862348178138,0.9709263015551048,0.645748987854251,0.30914084930041047,0.3761127380218038,0.3008720805967364,0.2904088821527902,0.3347132617348999,0.2792509592415725,0.01
"[64, 16, 32]",0.001,relu,0.5,0.2631578947368421,0.3184584178498986,0.24493927125506074,0.11255523268248752,0.21070017109986772,0.2299268742087891,0.12132558753292542,0.22345819195693567,0.2154601336782188,0.1
"[16, 256, 8]",0.01,relu,0,0.6376518218623481,0.9993238674780257,0.6153846153846154,0.24581969678984864,0.3503848671374445,0.23504598883979358,0.23998725443726474,0.2657333408057649,0.241017902899943,0.0
"[32, 8, 64]",0.005,relu,0.5,0.6497975708502024,0.8668018931710615,0.6072874493927125,0.31573478104899166,0.372645823379519,0.29847619404878484,0.31389631658096157,0.3592178453065541,0.31042004553033964,0.01
"[64, 32]",0.0005,relu,0.1,0.6740890688259109,0.9722785665990534,0.6174089068825911,0.3047153209109731,0.35502276927687776,0.29177707764222155,0.2633148171509701,0.308039468997379,0.25176610580240116,0.001
[16],0.0005,relu,0,0.5,0.7106152805949966,0.48785425101214575,0.2604946894880972,0.2830424662481782,0.2995277706635654,0.2640962681954654,0.2850175749286063,0.311504698457139,0.1
[256],0.001,relu,0.1,0.6882591093117408,0.9479377958079783,0.6295546558704453,0.3240167285443726,0.370642502582839,0.31461774691593214,0.2846355284169896,0.2987416104403015,0.2826994846315873,0.001
"[256, 16]",0.001,relu,0.5,0.6821862348178138,0.9519945909398242,0.6396761133603239,0.33096644918915863,0.3481429067230055,0.3291104829746882,0.3171578102152112,0.3206447962011688,0.3205198056574778,0.0
"[512, 8]",0.0005,relu,0,0.6740890688259109,0.9614604462474645,0.6538461538461539,0.329974936805256,0.35708840664678404,0.320540185449447,0.30807956739051773,0.3294582317790786,0.30009593964537645,0.0
"[128, 256, 32]",0.001,relu,0.1,0.680161943319838,0.9803921568627451,0.6417004048582996,0.31417220338801927,0.3579981579075782,0.30306565608505537,0.285634547871441,0.30878203606743987,0.2818295308126347,0.0
"[8, 256]",0.0005,relu,0.5,0.6700404858299596,0.8864097363083164,0.6396761133603239,0.34779319141104975,0.3657004187272299,0.34760718345668284,0.34350305720761415,0.3571840190925869,0.3538816922538762,0.0
"[8, 512]",0.0005,relu,0.25,0.6619433198380567,0.9296822177146721,0.6295546558704453,0.3265396718572825,0.35036241210154256,0.31816250390249134,0.28952737077737084,0.2993006685432794,0.28843997124660453,0.001
"[32, 8, 128]",0.005,relu,0.1,0.6700404858299596,0.9377958079783637,0.6194331983805668,0.3514786338405055,0.3802642278208688,0.3358795282684519,0.31519513725734927,0.3365623600537394,0.3026703043833832,0.0
"[256, 512]",0.01,relu,0,0.6194331983805668,0.9851250845165652,0.611336032388664,0.293324333901372,0.30935896030832744,0.2915333784388853,0.2830069055920421,0.2975987306421666,0.28277544098101043,0.1
[64],0.005,relu,0.5,0.6821862348178138,0.9438810006761326,0.6477732793522267,0.33918994180009854,0.379263421234245,0.32236180198476816,0.29979946335906427,0.32504253805939287,0.28859990292249366,0.1
"[32, 8, 8, 16]",0.0005,relu,0.1,0.48380566801619435,0.5848546315077755,0.4757085020242915,0.20681638456130572,0.21189883521364933,0.22539368311427135,0.19854935586659522,0.3182139570804167,0.254704975962016,0.01
[64],0.005,relu,0.25,0.680161943319838,0.9952670723461798,0.6376518218623481,0.2986735275493684,0.3625906914421133,0.2874973858625298,0.27675949530840166,0.3490044878431866,0.2587787121970476,0.01
"[256, 16, 8]",0.005,relu,0.5,0.6275303643724697,0.9114266396213658,0.5748987854251012,0.29280754548873617,0.3258223432721713,0.27591069455900497,0.2683406038529812,0.28724324064426565,0.25694087572216484,0.0
"[16, 512, 128]",0.005,relu,0.25,0.659919028340081,0.9364435429344151,0.6133603238866396,0.3304417556431465,0.35289270853808535,0.32245607562409817,0.30153887955606523,0.31703949248590346,0.2964871005390405,0.1
"[8, 512, 64]",0.01,relu,0.1,0.597165991902834,0.8323191345503719,0.5506072874493927,0.2557944813679069,0.2641127776220291,0.28239293332378435,0.2852265830964903,0.3184561958752896,0.30470202121484974,0.0
"[32, 8, 64]",0.005,relu,0,0.6700404858299596,0.9614604462474645,0.6497975708502024,0.30529235100031876,0.3642474798987349,0.2939735984557637,0.29873745847047045,0.3434371744108884,0.29582302004861455,0.1
"[8, 256]",0.001,relu,0.5,0.6740890688259109,0.9249492900608519,0.6396761133603239,0.31813141404050493,0.3516665705745128,0.3256880008679132,0.29058260393132107,0.276030135301353,0.3141291352727523,0.001
"[8, 256, 512]",0.001,relu,0,0.6680161943319838,0.9864773495605138,0.6558704453441295,0.3235723171611568,0.376978330975641,0.3074621825404053,0.31677673440976434,0.3596232156322394,0.3005604904853966,0.1
"[32, 256, 8]",0.001,relu,0.5,0.6518218623481782,0.9256254225828262,0.6194331983805668,0.33156138691621867,0.35228827626215686,0.3285374545934621,0.31680989560667877,0.36502360695416286,0.31506488200402466,0.1
[512],0.0005,relu,0.5,0.6781376518218624,0.9438810006761326,0.6255060728744939,0.3106231243022399,0.351200281743937,0.30308108096750147,0.28519809964947906,0.3042677213580324,0.2809118219396693,0.01
"[128, 16, 16]",0.005,relu,0.5,0.645748987854251,0.8958755916159568,0.6072874493927125,0.30810408901436287,0.3628838205011703,0.29818710689330213,0.3078830846534375,0.35234577922077925,0.3050174478639748,0.1
"[256, 256, 16]",0.005,relu,0.5,0.5991902834008097,0.9330628803245437,0.5647773279352226,0.3288110718646064,0.3523121808532025,0.3323918779370907,0.307693018056007,0.33299775596309344,0.30522902650171113,0.0
"[16, 128]",0.005,relu,0.5,0.6761133603238867,0.9587559161595672,0.6417004048582996,0.3412540462361907,0.37041534928206343,0.32894257620477896,0.30163714668720226,0.3239702420891452,0.2927625147978715,0.001
"[16, 128, 64, 32]",0.005,relu,0.1,0.6619433198380567,0.9790398918187965,0.6174089068825911,0.29441026212497867,0.3279610058309038,0.2886985635734071,0.2624674853420382,0.29795698452466024,0.25161005261130415,0.0
"[64, 128, 8]",0.005,relu,0.1,0.6639676113360324,0.9743069641649763,0.611336032388664,0.35151756388092636,0.38754408796044276,0.3353171512002864,0.329231502182873,0.3614501644189144,0.3141567622168373,0.1
"[32, 16, 64, 512]",0.001,relu,0.1,0.6740890688259109,1.0,0.6396761133603239,0.3507706639274509,0.5052651559985337,0.3154133751560222,0.2841134626552369,0.3378858784893268,0.2672325080413316,0.01
"[16, 512, 128]",0.01,relu,0.25,0.6255060728744939,0.9452332657200812,0.5890688259109311,0.28975544973617706,0.34437890699249374,0.29103677040551257,0.2689006437459818,0.3090878636259071,0.2795058092500208,0.1
"[32, 16]",0.01,relu,0.5,0.6740890688259109,0.9546991210277215,0.6275303643724697,0.29235852282396546,0.3825428957007905,0.2792231541840428,0.2641603849734187,0.314086958940423,0.25460606659761853,0.1
"[64, 128]",0.01,relu,0.1,0.6720647773279352,0.9702501690331304,0.6497975708502024,0.33592672898049414,0.4023252688172043,0.31940895017788007,0.3218139001325765,0.3733799422353119,0.30362525303467114,0.1
"[256, 128]",0.01,relu,0,0.6396761133603239,1.0,0.6214574898785425,0.27899489956346146,0.3529778240627297,0.2589484407577336,0.24975979535032433,0.3143325207953797,0.2343325283328412,0.0
"[512, 64]",0.005,relu,0.1,0.6578947368421053,0.9607843137254902,0.611336032388664,0.3139114196403199,0.34434330641721217,0.30592189296428973,0.2972867079325199,0.34218177655677656,0.2862672240605595,0.0
"[128, 512, 256]",0.0005,relu,0.5,0.6821862348178138,0.9858012170385395,0.6437246963562753,0.31998369281103345,0.3744431581466051,0.30152054131246875,0.2896524519905349,0.3520881702247999,0.2701776951620506,0.001
"[8, 64, 64]",0.001,relu,0.25,0.6781376518218624,0.9344151453684922,0.6275303643724697,0.3403659916840362,0.3548113944620166,0.33831709465313975,0.2968874439804277,0.3080923654967883,0.2931902826302075,0.001
"[8, 512, 256]",0.01,relu,0.5,0.5222672064777328,0.6477349560513861,0.5222672064777328,0.17535953032014304,0.28977944291190116,0.1848025673901769,0.15972472254048528,0.20150772430184194,0.17010707498817637,0.01
"[8, 16, 16]",0.005,relu,0,0.6740890688259109,0.9803921568627451,0.6295546558704453,0.3241496487688815,0.4066285215182274,0.3056721372584952,0.2705477164244965,0.31275930662119916,0.25617581781536725,0.001
"[512, 32]",0.0005,relu,0.1,0.6821862348178138,0.9641649763353617,0.6336032388663968,0.30581391111779804,0.35279198635976133,0.3031897237153808,0.2860341190310039,0.3182543005892191,0.2795346139369919,0.001
"[128, 8, 512, 64]",0.001,relu,0.5,0.6639676113360324,0.8985801217038539,0.645748987854251,0.3632506092355662,0.37705722650279105,0.37361251885266283,0.3454038557375397,0.37176289272231056,0.36017627753391207,0.001
[512],0.01,relu,0,0.6659919028340081,0.964841108857336,0.6417004048582996,0.29865662332431137,0.33142486629922197,0.29671662165404344,0.3024351229083914,0.32161907924632416,0.29992549669489593,0.1
"[32, 16, 128]",0.005,relu,0,0.6700404858299596,0.9655172413793104,0.645748987854251,0.3047095766664614,0.35145371696576516,0.29061463960556577,0.29050220371657065,0.3348714868845109,0.275393740936607,0.0
"[8, 256, 256, 64]",0.0005,relu,0.25,0.6437246963562753,0.9188640973630832,0.6214574898785425,0.31099278756949505,0.34859808345544857,0.3054396346793093,0.27076021796898564,0.2886461139595224,0.27112823886134274,0.001
"[64, 256, 128]",0.001,relu,0.5,0.6821862348178138,0.9121027721433401,0.6376518218623481,0.347669104476647,0.3668125908401051,0.3408372243635072,0.30417441243880067,0.30650291542508185,0.3085684774123448,0.0
"[32, 32]",0.005,relu,0,0.6659919028340081,0.9350912778904665,0.6376518218623481,0.3256159062280414,0.369751430146494,0.3163039197926557,0.2998120786829971,0.32886559561128526,0.2956066728751334,0.0
"[16, 64]",0.005,relu,0.5,0.6680161943319838,0.9553752535496958,0.6497975708502024,0.3266254469750052,0.34589852182243286,0.3193510368494724,0.3062061712543797,0.33577457412205747,0.2956759809466318,0.001
"[128, 16, 512]",0.0005,relu,0.25,0.6842105263157895,0.9303583502366464,0.6396761133603239,0.33833267372635134,0.3716469374680502,0.3323078490475236,0.30266783017211096,0.30124246763874424,0.31835587702296086,0.01
"[512, 64]",0.001,relu,0.5,0.6781376518218624,0.9574036511156186,0.6376518218623481,0.3200837258057552,0.35850190537489396,0.31098315751006617,0.2876134246466074,0.2977015548990656,0.28492959789893463,0.1
"[256, 64, 16]",0.01,relu,0.5,0.6133603238866396,0.8566599053414469,0.6032388663967612,0.26247821302262353,0.3211320193389697,0.26960725265246543,0.24809441259234674,0.30453865538556346,0.249042560212773,0.0
"[16, 512]",0.001,relu,0,0.694331983805668,0.9729546991210277,0.6376518218623481,0.33925508967927304,0.4082008797686625,0.3178746415996103,0.28405642353268995,0.3375750778959551,0.2705188521052101,0.001
"[512, 8]",0.005,relu,0.5,0.6578947368421053,0.9945909398242055,0.6012145748987854,0.3201262928171869,0.40071734988592783,0.30744231837395164,0.2650020194555448,0.32133253195120937,0.2504888187968601,0.0
[16],0.0005,relu,0,0.6659919028340081,0.9195402298850575,0.6376518218623481,0.32165543542746233,0.35524919169573727,0.3131143648978443,0.30160728132534687,0.3258844873614491,0.2979434709331455,0.01
[8],0.001,relu,0.25,0.2854251012145749,0.44016227180527384,0.27125506072874495,0.21098190462831223,0.3040368850680775,0.32191882842696357,0.19183127332714253,0.3270479081600675,0.2893933335266251,0.0
"[128, 256]",0.01,relu,0.5,0.6214574898785425,0.9587559161595672,0.6012145748987854,0.278855034098691,0.3555206078643579,0.28460713383272834,0.2653478616622871,0.3001479751877396,0.2792378317644275,0.001
"[128, 16]",0.0005,relu,0,0.680161943319838,0.9675456389452333,0.6356275303643725,0.30130831334832064,0.3554832868155237,0.29844697828114597,0.28612117985739643,0.326298166767361,0.27676721888236283,0.01
"[128, 64]",0.005,relu,0.1,0.6700404858299596,0.9783637592968222,0.6396761133603239,0.3193462122178193,0.35002079024869776,0.30551524641793726,0.3093649759476801,0.32535924723424725,0.30108851295490846,0.0
[8],0.005,relu,0.5,0.6720647773279352,0.9770114942528736,0.6336032388663968,0.29888484102671553,0.33065747358726094,0.2919055013078793,0.2882654095617649,0.3099022330781167,0.2799457049300604,0.0
[64],0.001,relu,0.5,0.6781376518218624,0.947261663286004,0.6234817813765182,0.31984407838017254,0.3568142229147664,0.3077811230580317,0.28757237132282387,0.3042871429989847,0.28213296642583247,0.0
"[128, 256]",0.005,relu,0,0.6781376518218624,0.9567275185936444,0.6376518218623481,0.33442598396768425,0.3622558736480561,0.3246646461993771,0.30309672014807143,0.32796001890829474,0.29293540358152376,0.1
"[512, 128, 16, 16]",0.005,relu,0.25,0.6093117408906883,0.9323867478025692,0.5870445344129555,0.3024957892914159,0.354611528310919,0.2885926428636066,0.2885528229093697,0.3195256520394645,0.2877859136385419,0.01
"[512, 256, 64]",0.001,relu,0,0.6639676113360324,0.9127789046653144,0.631578947368421,0.35298126904448784,0.40551263214780287,0.336883214953459,0.2969321521042249,0.31275176820341055,0.2954097258696758,0.01
"[256, 8]",0.001,relu,0.5,0.6578947368421053,0.9519945909398242,0.6234817813765182,0.3044475356934586,0.3399785055370162,0.2922594514428056,0.2986551747043975,0.3124151175621764,0.29381757236888656,0.01
"[256, 256, 64]",0.0005,relu,0.1,0.6821862348178138,0.9858012170385395,0.6356275303643725,0.33559242236835174,0.39515735381094363,0.3139864251018819,0.28875953934873444,0.33584218434435603,0.27310436364722973,0.1
"[8, 8, 128]",0.005,relu,0.1,0.6740890688259109,0.9432048681541582,0.611336032388664,0.32134067332220917,0.3701529610477976,0.3054353302710624,0.2764132970085433,0.3035196957489274,0.26857561377273514,0.001
[64],0.01,relu,0.25,0.680161943319838,0.9810682893847193,0.631578947368421,0.31232343565887943,0.366953430201512,0.3001451531645524,0.28229774926770024,0.3190500292181354,0.2717801159994527,0.001
[64],0.005,relu,0.5,0.6781376518218624,0.964841108857336,0.6417004048582996,0.30947483742851994,0.34617248062015504,0.3019110769814775,0.2956718124642653,0.325633776105674,0.28739480929718725,0.0
"[256, 16, 128]",0.0005,relu,0.25,0.6720647773279352,0.9763353617308993,0.6376518218623481,0.28886725473316904,0.31306936309865796,0.28883307407243575,0.2765261979983922,0.3215400681786068,0.26429838976772646,0.01
[64],0.001,relu,0,0.6781376518218624,0.9526707234617985,0.6437246963562753,0.31747733104449316,0.3553946725317693,0.3060306241235528,0.298442495540777,0.323399623595977,0.2899951197432424,0.0
"[512, 64, 32]",0.005,relu,0,0.6174089068825911,0.9972954699121027,0.6437246963562753,0.26047592113768586,0.2971756406346855,0.26041893309571656,0.28606228664459277,0.30984694081519903,0.28095467371124444,0.0
[256],0.001,relu,0.5,0.6842105263157895,0.9722785665990534,0.6376518218623481,0.30422668899667327,0.3656030772736258,0.2970450860782526,0.2872926416771777,0.32431596250489003,0.2767517939999167,0.01
"[128, 32]",0.01,relu,0.5,0.6680161943319838,0.9871534820824882,0.6234817813765182,0.31580869986901666,0.32278986247276686,0.3140928698265995,0.3120228692541476,0.38834212662337664,0.29802496364214137,0.0
"[32, 64]",0.0005,relu,0,0.5141700404858299,0.7139959432048681,0.4817813765182186,0.2844927633073431,0.3278139137514138,0.3295497249267587,0.23124068318783403,0.24114430508581858,0.27793213630979585,0.001
[16],0.0005,relu,0.5,0.631578947368421,0.8498985801217038,0.6072874493927125,0.33023910411535273,0.3738057001662281,0.333490673974873,0.314204107514214,0.35687430448553326,0.30992597290313184,0.0
"[512, 64, 64]",0.005,relu,0,0.6174089068825911,0.9087221095334685,0.6032388663967612,0.31050357088347513,0.35440647210926973,0.3235410143068153,0.29541716637408433,0.32203029702480285,0.3007121966759013,0.0
"[512, 256, 8]",0.005,relu,0.5,0.6336032388663968,0.90736984448952,0.5850202429149798,0.3084218799499417,0.33855935717227437,0.31036200235981215,0.30533752172297945,0.32587663036969905,0.31597999532527066,0.0
[512],0.005,relu,0.5,0.6761133603238867,0.9709263015551048,0.631578947368421,0.32761974361835794,0.3598699811423521,0.31415904929672145,0.29299243439028305,0.30341276048512894,0.28933217375801856,0.001
"[256, 8]",0.001,relu,0.5,0.6680161943319838,0.9546991210277215,0.6194331983805668,0.32708945398275957,0.35131646116390475,0.31900123624153665,0.3064775978627649,0.318132183908046,0.2988689212875696,0.0
"[512, 256, 64]",0.005,relu,0,0.645748987854251,0.9614604462474645,0.6072874493927125,0.31570235283851195,0.34223406170377757,0.315890373286337,0.30613821191704393,0.3618103268565842,0.29879299785041336,0.0
"[256, 64, 512]",0.01,relu,0,0.46558704453441296,0.6558485463150777,0.46558704453441296,0.1861746805825753,0.255497226935646,0.24574297599563555,0.17402907903342335,0.2474945289044815,0.21022475304390198,0.01
"[128, 128, 32]",0.01,relu,0,0.6396761133603239,0.9810682893847193,0.6255060728744939,0.24319271160405354,0.24257134973194575,0.274715379103677,0.2433521447925181,0.3239110459735559,0.2609084804798196,0.1
"[128, 256, 64, 64]",0.01,relu,0.5,0.5910931174089069,0.6862745098039216,0.5850202429149798,0.23025232105420784,0.2967111655668738,0.2278174670031679,0.2142406937689963,0.27355192706646997,0.2140028559380875,0.0
